slug,ref,filename,n_cells,n_code_cells,n_md_cells,n_md_chars,n_code_chars,first_md,config_lb_max,config_lb_list,n_config_lb,lb_prefix_max,n_lb_prefix,bare_score_max,bare_score_min,n_bare_scores,best_score,feat__uses_perch,feat__uses_perch_v2,feat__uses_birdnet,feat__uses_sed,feat__uses_protossm,feat__uses_residual_ssm,feat__uses_efficientnet,feat__uses_hgnet,feat__uses_convnext,feat__uses_resnet,feat__uses_passt,feat__uses_beats,feat__uses_mae,feat__uses_tucker,feat__uses_mlp_probes,feat__uses_train_audio,feat__aug_mixup,feat__aug_cutmix,feat__aug_specaugment,feat__aug_time_shift,feat__aug_flip,feat__aug_clipping,feat__aug_gain,feat__loss_focal,feat__loss_bce,feat__loss_softauc,feat__ssl_pseudo,feat__ssl_iterative,feat__tweak_A_per_class,feat__tweak_C_residual,feat__tweak_D_hour_smooth,feat__tweak_E_wide_mlp,feat__tweak_F_flip_tta,feat__tweak_G_birdnet_weight,feat__sonotype_mirror,feat__site_hour_prior,feat__rank_aware,feat__file_confidence,feat__adaptive_delta,feat__uses_onnx,feat__uses_torch,feat__uses_tf,feat__val_groupkfold,feat__val_stratified,feat__ext_data,n_fork_refs,fork_refs,num__n_windows,num__window_sec,num__lambda_prior,num__rank_power,num__file_conf_power,num__alpha_blend,num__correction_weight,num__lambda_in_apply_prior,num__ensemble_w_mapped,title_score,num__n_classes,author_lb_best,author_lb_rank,totalVotes,lastRunTime,score,bucket
jungchanryu__birdclef-first,jungchanryu/birdclef-first,birdclef-first.ipynb,6,3.0,3.0,1007.0,92255,"# BirdCLEF+ 2026 Big Mods: Class-aware Blend + Targeted BirdNET

이 Notebook은 다음 큰 수정 실험용입니다.

1. Class-aware Proto/SED blend
2. Targeted BirdNET blend for non-Aves and Perch-unmapped classes
3. BirdNET spike preservation
4. Sonotype mirroring
5. Rare suppression off

제출 설명 추천:
```text
bigmods_classaware_targeted_birdnet
```
",,,0,,0,,,0,,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,0.0,,12.0,5.0,0.4,0.4,0.4,0.4,0.3,0.4,0.6,,,0.945,907.0,6,2026-05-17 07:24:13.060000,0.945,3.high_0.940-0.948
junipersky__birdclef-2026-lgbm-combo,junipersky/birdclef-2026-lgbm-combo,birdclef-2026-lgbm-combo.ipynb,22,22.0,0.0,0.0,41346,,,,0,,0,,,0,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.0,,12.0,5.0,,,,,,,,,,0.912,2079.0,6,2026-03-22 02:49:33.363000,0.912,1.low_0.900-0.925
junipersky__birdclef-2026-perch-lightgbm-probe-v1,junipersky/birdclef-2026-perch-lightgbm-probe-v1,birdclef-2026-perch-lightgbm-probe-v1.ipynb,22,22.0,0.0,0.0,40552,,,,0,,0,,,0,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.0,,12.0,5.0,,,,,,,,,,0.912,2079.0,13,2026-03-21 15:38:19.297000,0.912,1.low_0.900-0.925
kacchanwriting__birdclef-2026-eda-v1,kacchanwriting/birdclef-2026-eda-v1,birdclef-2026-eda-v1.ipynb,63,45.0,18.0,3228.0,28163,"# BirdCLEF 2026: Comprehensive Exploratory Data Analysis
## Sound Identification of Bird Species in the Pantanal, Brazil

This notebook provides an in-depth exploratory analysis of the BirdCLEF 2026 competition dataset.

**Competition Goal**: Identify bird calls within 10-second Pantanal soundscapes.

**Dataset Overview**: 35,549 training recordings from 234 species",,,0,,0,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,,,,,,,,,,,,,0.94,1325.0,11,2026-03-13 05:21:34.440000,0.94,3.high_0.940-0.948
kacchanwriting__birdclef-2026-eda-v2,kacchanwriting/birdclef-2026-eda-v2,birdclef-2026-eda-v2.ipynb,54,34.0,20.0,4042.0,32644,"# BirdCLEF 2026: Comprehensive Exploratory Data Analysis
## Sound Identification in the Pantanal, Brazil

This notebook provides a **competition-oriented** EDA of the BirdCLEF 2026 dataset, going beyond surface-level statistics to uncover patterns that directly inform modeling strategy.

**Key Challenges Explored**:
1. Extreme long-tail species distribution (499:1 imbalance)
2. 28 zero-shot specie",,,0,,0,,,0,,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,,,,,,,,,,,,,0.94,1325.0,14,2026-03-13 05:21:51.183000,0.94,3.high_0.940-0.948
kahofu__birdclef-2026-baseline,kahofu/birdclef-2026-baseline,birdclef-2026-baseline.ipynb,1,1.0,0.0,0.0,4618,,,,0,,0,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,,,,,,,,,,,,,0.5,3427.0,14,2026-03-17 10:54:17.810000,0.5,0.weak_<0.900
kailatha__birdclef-2026-inference-mobilenet-apa-aja,kailatha/birdclef-2026-inference-mobilenet-apa-aja,birdclef-2026-inference-mobilenet-apa-aja.ipynb,14,13.0,1.0,384.0,17800,"# BirdCLEF 2026 — Inference Notebook

Notebook ini melakukan inference menggunakan model yang sudah ditraining di `bridcleg-2026-training-apa-aja.ipynb`.

**Input yang dibutuhkan:**
- Dataset kompetisi BirdCLEF 2026 (test_soundscapes, sample_submission.csv)
- Model weights: `best_model.pth` (output dari training notebook)

**Output:** `submission.csv` yang siap di-submit ke Kaggle.",,,0,,0,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,,,,,,,,,,,,,0.759,2978.0,4,2026-04-14 05:41:02.107000,0.759,0.weak_<0.900
kailatha__bridcleg-2026-apa-aja,kailatha/bridcleg-2026-apa-aja,bridcleg-2026-apa-aja.ipynb,1,1.0,0.0,0.0,10385,,,,0,,0,,,0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,,,,,,,,,,,,,0.759,2978.0,11,2026-04-13 15:58:47.680000,0.759,0.weak_<0.900
kailyn2359__birdclef-2026-baseline-with-perch-v2-model,kailyn2359/birdclef-2026-baseline-with-perch-v2-model,birdclef-2026-baseline-with-perch-v2-model.ipynb,18,10.0,8.0,7735.0,18093,"# BirdCLEF 2026 Baseline with PERCH v2 Model

This notebook provides an end-to-end pipeline for bird, amphibian, reptile, and insect sound classification using the **PERCH v2** (Pre-trained Environmental Representation of CHeckpoints) pre-trained model.

### Theoretical Background: Transfer Learning
Instead of training a neural network from scratch—which requires massive amounts of data and comput",,,0,,0,,,0,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,,,,,,,,,,,,,0.506,3364.0,6,2026-03-23 07:21:17.673000,0.506,0.weak_<0.900
kamongi__pantanal-distill-birdclef2026,kamongi/pantanal-distill-birdclef2026,pantanal-distill-birdclef2026.ipynb,75,60.0,15.0,9424.0,116727,"# Overview

This notebook ingests a directory of 60-second OGG soundscape
recordings and writes `submission.csv` containing 234 per-window
probabilities. In public-commit dry-runs it additionally runs a
complete GroupKFold OOF on the labeled soundscapes (HGNet + SED
+ HTP K-fold + assembled approximation of the final blend),
scored with `macro_auc`.
",,,0,,0,0.944,0.912,10,0.944,True,True,False,True,True,True,False,True,False,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,0.0,,12.0,5.0,0.4,0.4,0.4,0.4,0.3,0.4,,,234.0,0.944,1002.0,248,2026-05-15 06:13:52.720000,0.944,3.high_0.940-0.948
karnakbaevarthur__birdclef-2026-gate-fake008-f92f49,karnakbaevarthur/birdclef-2026-gate-fake008-f92f49,birdclef-2026-gate-fake008-f92f49.ipynb,40,27.0,13.0,9557.0,75043,"# Idea: SED has no temporal context within the 12 windows. Let's strengthen the ProtoSSM weight when it predicts the same class across consecutive windows with a fat-tail distribution.
 Looking forward to the one-parameter public notebook update improving LB in a few hours.",,,0,,0,0.941,0.912,6,0.941,True,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,0.0,,12.0,5.0,0.4,0.4,0.4,0.4,0.3,0.4,,,,0.948,147.0,8,2026-05-07 19:42:11.747000,0.948,4.elite_0.948-0.955
karnakbaevarthur__birdclef-2026-onnx-perch-sequence-model-e74c7c,karnakbaevarthur/birdclef-2026-onnx-perch-sequence-model-e74c7c,birdclef-2026-onnx-perch-sequence-model-e74c7c.ipynb,27,27.0,0.0,0.0,72976,,,,0,,0,,,0,,True,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,0.0,,12.0,5.0,0.4,0.4,0.4,0.4,0.3,0.4,,,,0.948,147.0,7,2026-05-03 17:44:45.143000,0.948,4.elite_0.948-0.955
karnakbaevarthur__optimized-dual-architecture-ensemble,karnakbaevarthur/optimized-dual-architecture-ensemble,optimized-dual-architecture-ensemble.ipynb,45,35.0,10.0,913.0,100241,"# BirdCLEF 2026 | Ultimate Fusion Notebook
## 3-Mode Rank Fusion × Power Optimization × EoS-4 Vertical Split

| Mode | Strategy | Risk |
|------|----------|------|
| 1 | Optimized Rank Blend (65/35) + Power α=1.2 | Low |
| 2 | EoS-4 Asymmetric Vertical Split + Shifted Cutoff | Medium |
| 3 | Extreme Sharpening (α=1.5) + Heavy ProtoSSM Bias (75/25) | High |
",,,0,,0,0.948,0.948,1,0.948,True,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,4.0,nina2025/birdclef-2026-eos-4|raunakdey07/birdclef-2026-v6|vyankteshdwivedi/birdclef-2026-protossm-sed-0-948|youssefmo942009/lb-0-948,12.0,5.0,0.4,0.4,0.4,0.4,0.3,0.4,0.6,,,0.948,147.0,4,2026-05-17 11:25:39.137000,0.948,4.elite_0.948-0.955
karnakbaevarthur__power-optimization,karnakbaevarthur/power-optimization,power-optimization.ipynb,2,1.0,1.0,65.0,76221,"# Reference

https://www.kaggle.com/code/youssefmo942009/lb-0-948",,,0,,0,,,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,1.0,youssefmo942009/lb-0-948,12.0,5.0,0.4,0.3,0.4,0.4,0.3,0.4,0.6,,,0.948,147.0,48,2026-05-16 19:04:36.500000,0.948,4.elite_0.948-0.955
kdmitrie__birdclef26-google-perch-starter,kdmitrie/birdclef26-google-perch-starter,birdclef26-google-perch-starter.ipynb,17,10.0,7.0,944.0,3240,"# Introduction

In this notebook we will try to apply the newest Google's Perch model to identify the birds, insects, mammals and amphibians. Unfortunately, this model is too slow, and it was impossible (at least for me, but you can do better) to make the predictions for all the provided files. So, only a part of them is processed. This makes it possible to estimate the overall score of the model.",,,0,,0,,,0,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,,,,,,,,,,,,,0.954,15.0,208,2026-03-11 21:58:40.107000,0.954,4.elite_0.948-0.955
khanmunsif__birdclef-2026-decode-bird-sounds-with-ml,khanmunsif/birdclef-2026-decode-bird-sounds-with-ml,birdclef-2026-decode-bird-sounds-with-ml.ipynb,13,13.0,0.0,0.0,2352,,,,0,,0,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,,,,,,,,,,,,,0.5,3436.0,4,2026-03-19 12:20:31.027000,0.5,0.weak_<0.900
kodatirevanth__birdclef-2026-eda-beginner-s-deep-dive-v2,kodatirevanth/birdclef-2026-eda-beginner-s-deep-dive-v2,birdclef-2026-eda-beginner-s-deep-dive-v2.ipynb,29,18.0,11.0,3432.0,24322,"# BirdCLEF+ 2026 — Complete EDA & Actionable Insights

A thorough data analysis covering everything you need to know before training — class imbalance, audio quality, taxonomy breakdown, secondary labels, geographic distribution shift, missing species strategy, and soundscape coverage gaps.

**What's covered:**
- 📊 Class imbalance — how bad it really is, with training strategy recommendations
- 🔈 ",,,0,,0,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,,,,,,,,,,,,,0.546,3307.0,11,2026-03-29 17:47:41.507000,0.546,0.weak_<0.900
kodatirevanth__birdclef-2026-eda-beginner-s-deep-dive-v3,kodatirevanth/birdclef-2026-eda-beginner-s-deep-dive-v3,birdclef-2026-eda-beginner-s-deep-dive-v3.ipynb,29,18.0,11.0,3432.0,24322,"# BirdCLEF+ 2026 — Complete EDA & Actionable Insights

A thorough data analysis covering everything you need to know before training — class imbalance, audio quality, taxonomy breakdown, secondary labels, geographic distribution shift, missing species strategy, and soundscape coverage gaps.

**What's covered:**
- 📊 Class imbalance — how bad it really is, with training strategy recommendations
- 🔈 ",,,0,,0,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,,,,,,,,,,,,,0.546,3307.0,6,2026-03-23 23:50:10.250000,0.546,0.weak_<0.900
kodatirevanth__birdclef-2026-efficientnet-baseline-full-pipeline,kodatirevanth/birdclef-2026-efficientnet-baseline-full-pipeline,birdclef-2026-efficientnet-baseline-full-pipeline.ipynb,26,14.0,12.0,1385.0,20318,"# BirdCLEF+ 2026 — Improved Training + Inference Pipeline

**Improvements over baseline (0.506 → target 0.75+):**
- ✅ Pretrained EfficientNet-B3 (ImageNet weights)
- ✅ SpecAugment — closes the val/public domain gap
- ✅ Mixup augmentation
- ✅ Secondary labels as soft targets (0.3)
- ✅ Soundscape labels — fixes 28 missing species
- ✅ Focal Loss — handles 499x class imbalance
- ✅ 10 epochs with cosin",,,0,,0,,,0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.0,,,,,,,,,,,,,0.546,3307.0,35,2026-03-29 17:48:42.247000,0.546,0.weak_<0.900
kodatirevanth__birdclef-2026-perch-v2-eda-improved-probes,kodatirevanth/birdclef-2026-perch-v2-eda-improved-probes,birdclef-2026-perch-v2-eda-improved-probes.ipynb,32,20.0,12.0,4623.0,43405,"# 🦜 BirdCLEF+ 2026 | Perch v2 + EDA + Improved Fusion | LB [0.90+]

### What this notebook does

This notebook builds on the excellent [perch_v2 starter](https://www.kaggle.com/code/kdmitrie/bc26-tensorflow-2-20-0) and adds:

1. **Deep EDA** — species distribution, class imbalance, soundscape site/hour patterns, spectrogram visualization
2. **Improved probe training** — per-class logistic regressi",,,0,,0,,,0,,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1.0,kdmitrie/bc26-tensorflow-2-20-0,12.0,5.0,,,,,,,,,,0.546,3307.0,4,2026-03-24 00:13:09.367000,0.546,0.weak_<0.900
konbu17__bird26-wliilamsam-0943-with-train-audio-head,konbu17/bird26-wliilamsam-0943-with-train-audio-head,bird26-wliilamsam-0943-with-train-audio-head.ipynb,41,28.0,13.0,11341.0,74544,"# BirdCLEF+ 2026: 0.943+ with Perch + SED + train_audio Linear Head

> **Slight improvement over the 0.943 baseline by adding a Perch-embedding linear head trained on the full `train_audio` set (35,549 files).**

## Acknowledgements

This notebook is a fork of the excellent public notebook:

- **[wliilamsam — BirdCLEF+ 2026 0.943 | ONNX Perch Sequence + SED](https://www.kaggle.com/code/wliilamsam/",,,0,,0,0.943,0.912,7,0.943,True,True,False,True,True,True,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,1.0,wliilamsam/birdclef-2026-0-943-onnx-perch-sequence-sed,12.0,5.0,0.4,0.4,0.4,0.4,0.3,0.4,,0.943,,0.947,403.0,121,2026-05-03 07:02:14.657000,0.943,3.high_0.940-0.948
kospintr__birdclef-efficientnet-perch-distill-pytorch,kospintr/birdclef-efficientnet-perch-distill-pytorch,birdclef-efficientnet-perch-distill-pytorch.ipynb,39,30.0,9.0,1909.0,39507,# Overview and main features,,,0,,0,,,0,,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,0.0,,,,,,,,,,,,,0.873,2438.0,35,2026-04-27 13:40:37.303000,0.873,0.weak_<0.900
kosuke123__birdclef-2026-mattia-hgnet-v4-clean,kosuke123/birdclef-2026-mattia-hgnet-v4-clean,birdclef-2026-mattia-hgnet-v4-clean.ipynb,41,28.0,13.0,9557.0,78135,"# Idea: SED has no temporal context within the 12 windows. Let's strengthen the ProtoSSM weight when it predicts the same class across consecutive windows with a fat-tail distribution.
 Looking forward to the one-parameter public notebook update improving LB in a few hours.",,,0,,0,0.941,0.912,6,0.941,True,True,False,True,True,True,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,0.0,,12.0,5.0,0.4,0.4,0.4,0.4,0.3,0.4,,,,0.947,619.0,5,2026-05-06 23:44:33.220000,0.947,3.high_0.940-0.948
koushikrudra__0-928-winner-position,koushikrudra/0-928-winner-position,0-928-winner-position.ipynb,14,14.0,0.0,0.0,80840,,,,0,,0,,,0,,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,0.0,,12.0,5.0,,0.35,,,,,,,,0.947,478.0,96,2026-04-06 23:47:35.403000,0.947,3.high_0.940-0.948
